subj,seed_age,seed_roi,target_age,target_roi,corr
NDARTF776EYR,18,rFFA,6.539698,lLO,0.22191421798534494
NDARTF776EYR,18,rFFA,6.539698,lFFA,0.1886904600828801
NDARTF776EYR,18,rFFA,6.539698,lOFA,0.15450024157656647
NDARTF776EYR,18,rFFA,6.539698,rLO,0.21178580009510037
NDARTF776EYR,18,rFFA,6.539698,rFFA,0.23298753888804352
NDARTF776EYR,18,rFFA,6.539698,rOFA,0.18071846707609807
NDARUY549PGQ,18,rFFA,6.91159,lLO,0.18510342598932908
NDARUY549PGQ,18,rFFA,6.91159,lFFA,0.1269350411544853
NDARUY549PGQ,18,rFFA,6.91159,lOFA,0.08879198289692532
NDARUY549PGQ,18,rFFA,6.91159,rLO,0.18192608076610495
NDARUY549PGQ,18,rFFA,6.91159,rFFA,0.1822713734012575
NDARUY549PGQ,18,rFFA,6.91159,rOFA,0.1516188336320219
NDARVD543CMZ,18,rFFA,7.193588,lLO,0.2333488876305497
NDARVD543CMZ,18,rFFA,7.193588,lFFA,0.165995818985908
NDARVD543CMZ,18,rFFA,7.193588,lOFA,0.14737917342030285
NDARVD543CMZ,18,rFFA,7.193588,rLO,0.22566585969628783
NDARVD543CMZ,18,rFFA,7.193588,rFFA,0.19265132154887574
NDARVD543CMZ,18,rFFA,7.193588,rOFA,0.172862272636572
NDARXR346UT5,18,rFFA,7.721879,lLO,0.10635944633980594
NDARXR346UT5,18,rFFA,7.721879,lFFA,0.09059113843331876
NDARXR346UT5,18,rFFA,7.721879,lOFA,0.06427547804366637
NDARXR346UT5,18,rFFA,7.721879,rLO,0.12151412645646184
NDARXR346UT5,18,rFFA,7.721879,rFFA,0.10774883322190691
NDARXR346UT5,18,rFFA,7.721879,rOFA,0.068635021552517
NDARYA898BRE,18,rFFA,7.174309,lLO,0.1693311434076394
NDARYA898BRE,18,rFFA,7.174309,lFFA,0.15400590702689498
NDARYA898BRE,18,rFFA,7.174309,lOFA,0.11389088598050437
NDARYA898BRE,18,rFFA,7.174309,rLO,0.1992905215367954
NDARYA898BRE,18,rFFA,7.174309,rFFA,0.17665245981331476
NDARYA898BRE,18,rFFA,7.174309,rOFA,0.17655280943370644
NDARYF699FW0,18,rFFA,18.260438,lLO,0.2632122272640744
NDARYF699FW0,18,rFFA,18.260438,lFFA,0.15429327079256436
NDARYF699FW0,18,rFFA,18.260438,lOFA,0.19454350893283245
NDARYF699FW0,18,rFFA,18.260438,rLO,0.26979989229619256
NDARYF699FW0,18,rFFA,18.260438,rFFA,0.2770600630507255
NDARYF699FW0,18,rFFA,18.260438,rOFA,0.16995045419531846
NDARZG861CXJ,18,rFFA,6.429614,lLO,0.21468897090015276
NDARZG861CXJ,18,rFFA,6.429614,lFFA,0.15200901066073166
NDARZG861CXJ,18,rFFA,6.429614,lOFA,0.14193703744463895
NDARZG861CXJ,18,rFFA,6.429614,rLO,0.21743697965249786
NDARZG861CXJ,18,rFFA,6.429614,rFFA,0.1789229441366854
NDARZG861CXJ,18,rFFA,6.429614,rOFA,0.17521374270609644
NDARFT787HJW,18,rFFA,7.095482,lLO,0.22107323497795003
NDARFT787HJW,18,rFFA,7.095482,lFFA,0.18566590439100766
NDARFT787HJW,18,rFFA,7.095482,lOFA,0.17065675714217643
NDARFT787HJW,18,rFFA,7.095482,rLO,0.19452229473924604
NDARFT787HJW,18,rFFA,7.095482,rFFA,0.2360159715818183
NDARFT787HJW,18,rFFA,7.095482,rOFA,0.1753419375198209
NDARJL656RDA,18,rFFA,7.382386,lLO,0.17109345051310718
NDARJL656RDA,18,rFFA,7.382386,lFFA,0.09269172358833705
NDARJL656RDA,18,rFFA,7.382386,lOFA,0.08426366179061082
NDARJL656RDA,18,rFFA,7.382386,rLO,0.17147842092352678
NDARJL656RDA,18,rFFA,7.382386,rFFA,0.14657266358911464
NDARJL656RDA,18,rFFA,7.382386,rOFA,0.11066463894932668
NDARYZ986HEW,18,rFFA,7.563084,lLO,0.20024707832163616
NDARYZ986HEW,18,rFFA,7.563084,lFFA,0.16966843905792953
NDARYZ986HEW,18,rFFA,7.563084,lOFA,0.10260757992246455
NDARYZ986HEW,18,rFFA,7.563084,rLO,0.2510252297212647
NDARYZ986HEW,18,rFFA,7.563084,rFFA,0.24301187077629985
NDARYZ986HEW,18,rFFA,7.563084,rOFA,0.19179994392623417
NDARAB514MAJ,18,rFFA,5.055213,lLO,0.20807085988942103
NDARAB514MAJ,18,rFFA,5.055213,lFFA,0.16483650488940432
NDARAB514MAJ,18,rFFA,5.055213,lOFA,0.1215866424981413
NDARAB514MAJ,18,rFFA,5.055213,rLO,0.2037314882077908
NDARAB514MAJ,18,rFFA,5.055213,rFFA,0.17056306933795914
NDARAB514MAJ,18,rFFA,5.055213,rOFA,0.1770019713211652
NDARAB756JDJ,18,rFFA,6.785649,lLO,0.18247146842116455
NDARAB756JDJ,18,rFFA,6.785649,lFFA,0.14633763514172307
NDARAB756JDJ,18,rFFA,6.785649,lOFA,0.13663512321263566
NDARAB756JDJ,18,rFFA,6.785649,rLO,0.1956437539383116
NDARAB756JDJ,18,rFFA,6.785649,rFFA,0.192029580167232
NDARAB756JDJ,18,rFFA,6.785649,rOFA,0.19395556908648526
NDARAG610XL4,18,rFFA,6.86767,lLO,0.16307705790110516
NDARAG610XL4,18,rFFA,6.86767,lFFA,0.19001626624169457
NDARAG610XL4,18,rFFA,6.86767,lOFA,0.16839223079126575
NDARAG610XL4,18,rFFA,6.86767,rLO,0.14378063077551959
NDARAG610XL4,18,rFFA,6.86767,rFFA,0.1293469859737247
NDARAG610XL4,18,rFFA,6.86767,rOFA,0.16550006503688056
NDARAN524ZK6,18,rFFA,6.019507,lLO,0.1855800032187901
NDARAN524ZK6,18,rFFA,6.019507,lFFA,0.14476353807337167
NDARAN524ZK6,18,rFFA,6.019507,lOFA,0.10055344638595382
NDARAN524ZK6,18,rFFA,6.019507,rLO,0.1512398759691269
NDARAN524ZK6,18,rFFA,6.019507,rFFA,0.15594151978847692
NDARAN524ZK6,18,rFFA,6.019507,rOFA,0.08412838713284616
NDARAN934AZL,18,rFFA,6.755304,lLO,0.22084319810955533
NDARAN934AZL,18,rFFA,6.755304,lFFA,0.1367096189738848
NDARAN934AZL,18,rFFA,6.755304,lOFA,0.14931429214728353
NDARAN934AZL,18,rFFA,6.755304,rLO,0.21768643599498835
NDARAN934AZL,18,rFFA,6.755304,rFFA,0.18508175468584906
NDARAN934AZL,18,rFFA,6.755304,rOFA,0.17533315857903084
NDARBF183RFB,18,rFFA,7.278348,lLO,0.18610876177035474
NDARBF183RFB,18,rFFA,7.278348,lFFA,0.13656607910977014
NDARBF183RFB,18,rFFA,7.278348,lOFA,0.08828580481406371
NDARBF183RFB,18,rFFA,7.278348,rLO,0.1330398008736074
NDARBF183RFB,18,rFFA,7.278348,rFFA,0.14941408726020908
NDARBF183RFB,18,rFFA,7.278348,rOFA,0.09882315200804047
NDARBF293YRB,18,rFFA,7.85649,lLO,0.15712922778727503
NDARBF293YRB,18,rFFA,7.85649,lFFA,0.15999960787106735
NDARBF293YRB,18,rFFA,7.85649,lOFA,0.12827449222539394
NDARBF293YRB,18,rFFA,7.85649,rLO,0.13239691098785022
NDARBF293YRB,18,rFFA,7.85649,rFFA,0.16509736955737722
NDARBF293YRB,18,rFFA,7.85649,rOFA,0.13252382360154397
NDARBP770MUM,18,rFFA,6.268651,lLO,0.21042528878531933
NDARBP770MUM,18,rFFA,6.268651,lFFA,0.1492915189014061
NDARBP770MUM,18,rFFA,6.268651,lOFA,0.12911606551344548
NDARBP770MUM,18,rFFA,6.268651,rLO,0.2236192936022266
NDARBP770MUM,18,rFFA,6.268651,rFFA,0.24334728800954636
NDARBP770MUM,18,rFFA,6.268651,rOFA,0.19179543118720344
NDARBX830ZD4,18,rFFA,6.966233,lLO,0.24814817199070116
NDARBX830ZD4,18,rFFA,6.966233,lFFA,0.168413847649651
NDARBX830ZD4,18,rFFA,6.966233,lOFA,0.1536528860746757
NDARBX830ZD4,18,rFFA,6.966233,rLO,0.2731112078014423
NDARBX830ZD4,18,rFFA,6.966233,rFFA,0.21928813938391367
NDARBX830ZD4,18,rFFA,6.966233,rOFA,0.21090416775964593
NDARCA618DGA,18,rFFA,7.05989,lLO,0.26345438814979794
NDARCA618DGA,18,rFFA,7.05989,lFFA,0.22031003781883818
NDARCA618DGA,18,rFFA,7.05989,lOFA,0.16155545360238233
NDARCA618DGA,18,rFFA,7.05989,rLO,0.21979167341752254
NDARCA618DGA,18,rFFA,7.05989,rFFA,0.21329657232265858
NDARCA618DGA,18,rFFA,7.05989,rOFA,0.17583032046827107
NDARCG258NEF,18,rFFA,6.317362,lLO,0.19966492879818368
NDARCG258NEF,18,rFFA,6.317362,lFFA,0.14254360677415664
NDARCG258NEF,18,rFFA,6.317362,lOFA,0.14820882266996563
NDARCG258NEF,18,rFFA,6.317362,rLO,0.21768760918178
NDARCG258NEF,18,rFFA,6.317362,rFFA,0.16708417409410126
NDARCG258NEF,18,rFFA,6.317362,rOFA,0.20230568614711666
NDARCK815WZR,18,rFFA,5.800479,lLO,0.21525969622551103
NDARCK815WZR,18,rFFA,5.800479,lFFA,0.11738663200537777
NDARCK815WZR,18,rFFA,5.800479,lOFA,0.14657252734405565
NDARCK815WZR,18,rFFA,5.800479,rLO,0.20758852203947742
NDARCK815WZR,18,rFFA,5.800479,rFFA,0.17270595075149525
NDARCK815WZR,18,rFFA,5.800479,rOFA,0.17502667815264936
NDARCT889DMB,18,rFFA,21.176135,lLO,0.30960576044687743
NDARCT889DMB,18,rFFA,21.176135,lFFA,0.19242185197262712
NDARCT889DMB,18,rFFA,21.176135,lOFA,0.2525554853054306
NDARCT889DMB,18,rFFA,21.176135,rLO,0.33638158364624715
NDARCT889DMB,18,rFFA,21.176135,rFFA,0.3491220605692616
NDARCT889DMB,18,rFFA,21.176135,rOFA,0.3099833373341841
NDARDR254KXZ,18,rFFA,7.234428,lLO,0.27294509524757254
NDARDR254KXZ,18,rFFA,7.234428,lFFA,0.22044008807389695
NDARDR254KXZ,18,rFFA,7.234428,lOFA,0.23978269420007323
NDARDR254KXZ,18,rFFA,7.234428,rLO,0.2346213809336841
NDARDR254KXZ,18,rFFA,7.234428,rFFA,0.20903930846464883
NDARDR254KXZ,18,rFFA,7.234428,rOFA,0.1959369562829569
NDARDV204BYM,18,rFFA,6.629477,lLO,0.06032954182391215
NDARDV204BYM,18,rFFA,6.629477,lFFA,0.07308420066341527
NDARDV204BYM,18,rFFA,6.629477,lOFA,0.05578711578302645
NDARDV204BYM,18,rFFA,6.629477,rLO,0.11668161687573703
NDARDV204BYM,18,rFFA,6.629477,rFFA,0.10300044358188486
NDARDV204BYM,18,rFFA,6.629477,rOFA,0.07014392155586494
NDARDX910VTC,18,rFFA,5.498631,lLO,0.13373254524024805
NDARDX910VTC,18,rFFA,5.498631,lFFA,0.07988228931548803
NDARDX910VTC,18,rFFA,5.498631,lOFA,0.09198303248608503
NDARDX910VTC,18,rFFA,5.498631,rLO,0.18132061683425732
NDARDX910VTC,18,rFFA,5.498631,rFFA,0.14012568323693103
NDARDX910VTC,18,rFFA,5.498631,rOFA,0.16590063230827343
NDARER115FTJ,18,rFFA,5.466461,lLO,0.12681225723116535
NDARER115FTJ,18,rFFA,5.466461,lFFA,0.09553494544706628
NDARER115FTJ,18,rFFA,5.466461,lOFA,0.08498482998454511
NDARER115FTJ,18,rFFA,5.466461,rLO,0.13590104062052685
NDARER115FTJ,18,rFFA,5.466461,rFFA,0.09879229346781225
NDARER115FTJ,18,rFFA,5.466461,rOFA,0.09929037643567035
NDAREV294WZ4,18,rFFA,6.619096,lLO,0.10349327141737934
NDAREV294WZ4,18,rFFA,6.619096,lFFA,0.12424995236117235
NDAREV294WZ4,18,rFFA,6.619096,lOFA,0.07253002789606473
NDAREV294WZ4,18,rFFA,6.619096,rLO,0.09877637751410183
NDAREV294WZ4,18,rFFA,6.619096,rFFA,0.10700232339465018
NDAREV294WZ4,18,rFFA,6.619096,rOFA,0.05580777835186507
NDARFC188VT4,18,rFFA,5.17294,lLO,0.1435500206222838
NDARFC188VT4,18,rFFA,5.17294,lFFA,0.09323749245053492
NDARFC188VT4,18,rFFA,5.17294,lOFA,0.10237245159785381
NDARFC188VT4,18,rFFA,5.17294,rLO,0.14817853199345485
NDARFC188VT4,18,rFFA,5.17294,rFFA,0.14609390497488148
NDARFC188VT4,18,rFFA,5.17294,rOFA,0.121072790913213
NDARFJ651RMJ,18,rFFA,5.625142,lLO,0.1487511244501978
NDARFJ651RMJ,18,rFFA,5.625142,lFFA,0.10578155859758827
NDARFJ651RMJ,18,rFFA,5.625142,lOFA,0.11574009325169306
NDARFJ651RMJ,18,rFFA,5.625142,rLO,0.12606281236228475
NDARFJ651RMJ,18,rFFA,5.625142,rFFA,0.14036083536082306
NDARFJ651RMJ,18,rFFA,5.625142,rOFA,0.11814416440044434
NDARFM211KDJ,18,rFFA,7.105863,lLO,0.2795942558531338
NDARFM211KDJ,18,rFFA,7.105863,lFFA,0.18617763946578397
NDARFM211KDJ,18,rFFA,7.105863,lOFA,0.1518103306652174
NDARFM211KDJ,18,rFFA,7.105863,rLO,0.24672869368116168
NDARFM211KDJ,18,rFFA,7.105863,rFFA,0.18027854433503024
NDARFM211KDJ,18,rFFA,7.105863,rOFA,0.16991625168730046
NDARFW253GZM,18,rFFA,7.949121,lLO,0.17471210647880306
NDARFW253GZM,18,rFFA,7.949121,lFFA,0.13829919485840725
NDARFW253GZM,18,rFFA,7.949121,lOFA,0.12435298576111609
NDARFW253GZM,18,rFFA,7.949121,rLO,0.21081695818213153
NDARFW253GZM,18,rFFA,7.949121,rFFA,0.1891644726842904
NDARFW253GZM,18,rFFA,7.949121,rOFA,0.16778795551687584
NDARGC099LDZ,18,rFFA,5.654802,lLO,0.1458230832172444
NDARGC099LDZ,18,rFFA,5.654802,lFFA,0.1273984007067504
NDARGC099LDZ,18,rFFA,5.654802,lOFA,0.12000574678140473
NDARGC099LDZ,18,rFFA,5.654802,rLO,0.16795927605262456
NDARGC099LDZ,18,rFFA,5.654802,rFFA,0.1855243768001429
NDARGC099LDZ,18,rFFA,5.654802,rOFA,0.1366830784006756
NDARGH425GB9,18,rFFA,6.016769,lLO,0.16702570947899492
NDARGH425GB9,18,rFFA,6.016769,lFFA,0.14153488561414365
NDARGH425GB9,18,rFFA,6.016769,lOFA,0.1312419864757907
NDARGH425GB9,18,rFFA,6.016769,rLO,0.2048197782141701
NDARGH425GB9,18,rFFA,6.016769,rFFA,0.1815085263202206
NDARGH425GB9,18,rFFA,6.016769,rOFA,0.17041572016727907
NDARHJ318KZA,18,rFFA,5.797855,lLO,0.18025098679326065
NDARHJ318KZA,18,rFFA,5.797855,lFFA,0.16489245084881288
NDARHJ318KZA,18,rFFA,5.797855,lOFA,0.15158777342282018
NDARHJ318KZA,18,rFFA,5.797855,rLO,0.1961891720742415
NDARHJ318KZA,18,rFFA,5.797855,rFFA,0.17813545998627434
NDARHJ318KZA,18,rFFA,5.797855,rOFA,0.1712801530080246
NDARHT167JGL,18,rFFA,5.621948,lLO,0.23086212917999616
NDARHT167JGL,18,rFFA,5.621948,lFFA,0.15784193964010726
NDARHT167JGL,18,rFFA,5.621948,lOFA,0.17049396508618475
NDARHT167JGL,18,rFFA,5.621948,rLO,0.20207290372540254
NDARHT167JGL,18,rFFA,5.621948,rFFA,0.128492525543253
NDARHT167JGL,18,rFFA,5.621948,rOFA,0.15938314627072264
NDARJJ512AYJ,18,rFFA,7.382956,lLO,0.15970129778770623
NDARJJ512AYJ,18,rFFA,7.382956,lFFA,0.11854663338062092
NDARJJ512AYJ,18,rFFA,7.382956,lOFA,0.12400632624418124
NDARJJ512AYJ,18,rFFA,7.382956,rLO,0.16055938487572038
NDARJJ512AYJ,18,rFFA,7.382956,rFFA,0.13407802982689537
NDARJJ512AYJ,18,rFFA,7.382956,rOFA,0.12295952114558066
NDARJT172UE0,18,rFFA,7.798539,lLO,0.16992634709094068
NDARJT172UE0,18,rFFA,7.798539,lFFA,0.1282814217126373
NDARJT172UE0,18,rFFA,7.798539,lOFA,0.1003632063791275
NDARJT172UE0,18,rFFA,7.798539,rLO,0.1912269589132362
NDARJT172UE0,18,rFFA,7.798539,rFFA,0.14024665498215352
NDARJT172UE0,18,rFFA,7.798539,rOFA,0.16140877717126825
NDARKZ198TAA,18,rFFA,7.31394,lLO,0.19562539219364428
NDARKZ198TAA,18,rFFA,7.31394,lFFA,0.18973281726875368
NDARKZ198TAA,18,rFFA,7.31394,lOFA,0.13214857882386674
NDARKZ198TAA,18,rFFA,7.31394,rLO,0.22239654478751558
NDARKZ198TAA,18,rFFA,7.31394,rFFA,0.20976516400364836
NDARKZ198TAA,18,rFFA,7.31394,rOFA,0.14109715406247514
NDARLH263KCL,18,rFFA,5.386493,lLO,0.2322701274377079
NDARLH263KCL,18,rFFA,5.386493,lFFA,0.17217260932241107
NDARLH263KCL,18,rFFA,5.386493,lOFA,0.17435600985958274
NDARLH263KCL,18,rFFA,5.386493,rLO,0.21866374747632858
NDARLH263KCL,18,rFFA,5.386493,rFFA,0.16242919301281764
NDARLH263KCL,18,rFFA,5.386493,rOFA,0.15709358879602034
NDARLJ280UCN,18,rFFA,7.371435,lLO,0.18926321835636783
NDARLJ280UCN,18,rFFA,7.371435,lFFA,0.1655444516398569
NDARLJ280UCN,18,rFFA,7.371435,lOFA,0.1362739268442177
NDARLJ280UCN,18,rFFA,7.371435,rLO,0.20270754956986317
NDARLJ280UCN,18,rFFA,7.371435,rFFA,0.15874279225251528
NDARLJ280UCN,18,rFFA,7.371435,rOFA,0.17047003778546818
NDARML626PGU,18,rFFA,5.523956,lLO,0.15500138661285484
NDARML626PGU,18,rFFA,5.523956,lFFA,0.12091341078077064
NDARML626PGU,18,rFFA,5.523956,lOFA,0.11215757380767821
NDARML626PGU,18,rFFA,5.523956,rLO,0.13878308907144565
NDARML626PGU,18,rFFA,5.523956,rFFA,0.11764298769578209
NDARML626PGU,18,rFFA,5.523956,rOFA,0.11109523292029938
NDARNE906EJA,18,rFFA,7.147501,lLO,0.18744506590287258
NDARNE906EJA,18,rFFA,7.147501,lFFA,0.09947885607429456
NDARNE906EJA,18,rFFA,7.147501,lOFA,0.056923539087934016
NDARNE906EJA,18,rFFA,7.147501,rLO,0.18210992088061373
NDARNE906EJA,18,rFFA,7.147501,rFFA,0.11431734960884005
NDARNE906EJA,18,rFFA,7.147501,rOFA,0.1429721171471591
NDARNT898ZPF,18,rFFA,5.810746,lLO,0.14734738504725117
NDARNT898ZPF,18,rFFA,5.810746,lFFA,0.12867854184100588
NDARNT898ZPF,18,rFFA,5.810746,lOFA,0.12210654978239506
NDARNT898ZPF,18,rFFA,5.810746,rLO,0.16926861789404662
NDARNT898ZPF,18,rFFA,5.810746,rFFA,0.16953341176443654
NDARNT898ZPF,18,rFFA,5.810746,rOFA,0.17019036230607104
NDARNV124WR8,18,rFFA,7.773899,lLO,0.15514230021083406
NDARNV124WR8,18,rFFA,7.773899,lFFA,0.11504462841152154
NDARNV124WR8,18,rFFA,7.773899,lOFA,0.12036710033780514
NDARNV124WR8,18,rFFA,7.773899,rLO,0.15477567618565727
NDARNV124WR8,18,rFFA,7.773899,rFFA,0.1227253185206313
NDARNV124WR8,18,rFFA,7.773899,rOFA,0.13460079464089109
NDARNV983DET,18,rFFA,7.749828,lLO,0.14475852748412052
NDARNV983DET,18,rFFA,7.749828,lFFA,0.1276063835606597
NDARNV983DET,18,rFFA,7.749828,lOFA,0.11366411887780221
NDARNV983DET,18,rFFA,7.749828,rLO,0.16717090653198374
NDARNV983DET,18,rFFA,7.749828,rFFA,0.14864817049287932
NDARNV983DET,18,rFFA,7.749828,rOFA,0.15517506489251123
NDARPC222WN6,18,rFFA,18.66005,lLO,0.3305448545907113
NDARPC222WN6,18,rFFA,18.66005,lFFA,0.20446340115285147
NDARPC222WN6,18,rFFA,18.66005,lOFA,0.22258126575561124
NDARPC222WN6,18,rFFA,18.66005,rLO,0.29870234125948664
NDARPC222WN6,18,rFFA,18.66005,rFFA,0.27832212277597723
NDARPC222WN6,18,rFFA,18.66005,rOFA,0.19940633352951762
NDARPV595RWB,18,rFFA,6.969541,lLO,0.15361719393780995
NDARPV595RWB,18,rFFA,6.969541,lFFA,0.1494781565277561
NDARPV595RWB,18,rFFA,6.969541,lOFA,0.11916747805488265
NDARPV595RWB,18,rFFA,6.969541,rLO,0.15310418995384537
NDARPV595RWB,18,rFFA,6.969541,rFFA,0.14207306561592523
NDARPV595RWB,18,rFFA,6.969541,rOFA,0.12442441491496818
NDARRG269ML2,18,rFFA,7.870294,lLO,0.16422751055178086
NDARRG269ML2,18,rFFA,7.870294,lFFA,0.11526714137728145
NDARRG269ML2,18,rFFA,7.870294,lOFA,0.0887892845108778
NDARRG269ML2,18,rFFA,7.870294,rLO,0.15275784576049045
NDARRG269ML2,18,rFFA,7.870294,rFFA,0.15031187649687114
NDARRG269ML2,18,rFFA,7.870294,rOFA,0.0869552052711637
NDARRY126FA5,18,rFFA,18.881359,lLO,0.2801684420825197
NDARRY126FA5,18,rFFA,18.881359,lFFA,0.24266469599435267
NDARRY126FA5,18,rFFA,18.881359,lOFA,0.22029767637781383
NDARRY126FA5,18,rFFA,18.881359,rLO,0.29589490210134517
NDARRY126FA5,18,rFFA,18.881359,rFFA,0.32183838692335937
NDARRY126FA5,18,rFFA,18.881359,rOFA,0.27038934387333485
NDARTC177RN5,18,rFFA,6.419233,lLO,0.16876497635075424
NDARTC177RN5,18,rFFA,6.419233,lFFA,0.1462692159191963
NDARTC177RN5,18,rFFA,6.419233,lOFA,0.12754737099763672
NDARTC177RN5,18,rFFA,6.419233,rLO,0.23117650080953592
NDARTC177RN5,18,rFFA,6.419233,rFFA,0.22195244176357876
NDARTC177RN5,18,rFFA,6.419233,rOFA,0.1847504391119503
NDARTD290AY0,18,rFFA,6.788843,lLO,0.2044127005961856
NDARTD290AY0,18,rFFA,6.788843,lFFA,0.1773238704972249
NDARTD290AY0,18,rFFA,6.788843,lOFA,0.16013385415999676
NDARTD290AY0,18,rFFA,6.788843,rLO,0.1856818069115612
NDARTD290AY0,18,rFFA,6.788843,rFFA,0.2108604174987628
NDARTD290AY0,18,rFFA,6.788843,rOFA,0.15578475479820234
NDARTK056HL3,18,rFFA,7.599133,lLO,0.12274353840032892
NDARTK056HL3,18,rFFA,7.599133,lFFA,0.12292356377626595
NDARTK056HL3,18,rFFA,7.599133,lOFA,0.05680068336330457
NDARTK056HL3,18,rFFA,7.599133,rLO,0.13187502293158607
NDARTK056HL3,18,rFFA,7.599133,rFFA,0.12459369899947166
NDARTK056HL3,18,rFFA,7.599133,rOFA,0.11615205101235826
NDARTN365HEV,18,rFFA,5.586926,lLO,0.1802716897000433
NDARTN365HEV,18,rFFA,5.586926,lFFA,0.13219202283050785
NDARTN365HEV,18,rFFA,5.586926,lOFA,0.10703454160045676
NDARTN365HEV,18,rFFA,5.586926,rLO,0.17692043830650997
NDARTN365HEV,18,rFFA,5.586926,rFFA,0.14697921341098868
NDARTN365HEV,18,rFFA,5.586926,rOFA,0.12413695647208173
NDARTV107XD4,18,rFFA,6.996235,lLO,0.23086592187089652
NDARTV107XD4,18,rFFA,6.996235,lFFA,0.10852855766429773
NDARTV107XD4,18,rFFA,6.996235,lOFA,0.15054905822974926
NDARTV107XD4,18,rFFA,6.996235,rLO,0.2384760579907002
NDARTV107XD4,18,rFFA,6.996235,rFFA,0.17169263914648777
NDARTV107XD4,18,rFFA,6.996235,rOFA,0.1838426302627597
NDARTV776ZJ8,18,rFFA,5.463723,lLO,0.21210499224374224
NDARTV776ZJ8,18,rFFA,5.463723,lFFA,0.17623574581398185
NDARTV776ZJ8,18,rFFA,5.463723,lOFA,0.16720072098079836
NDARTV776ZJ8,18,rFFA,5.463723,rLO,0.21852920678676727
NDARTV776ZJ8,18,rFFA,5.463723,rFFA,0.17917207767352722
NDARTV776ZJ8,18,rFFA,5.463723,rOFA,0.2098838820904554
NDARTW501ZKN,18,rFFA,6.411019,lLO,0.14869574868553326
NDARTW501ZKN,18,rFFA,6.411019,lFFA,0.1202544466382752
NDARTW501ZKN,18,rFFA,6.411019,lOFA,0.09689917586239288
NDARTW501ZKN,18,rFFA,6.411019,rLO,0.14619764959820852
NDARTW501ZKN,18,rFFA,6.411019,rFFA,0.14009579134336247
NDARTW501ZKN,18,rFFA,6.411019,rOFA,0.12602092895716754
NDARVN892TCF,18,rFFA,6.189253,lLO,0.2654672994235249
NDARVN892TCF,18,rFFA,6.189253,lFFA,0.212348063575463
NDARVN892TCF,18,rFFA,6.189253,lOFA,0.12814168167125944
NDARVN892TCF,18,rFFA,6.189253,rLO,0.22552617496518446
NDARVN892TCF,18,rFFA,6.189253,rFFA,0.16704880151554974
NDARVN892TCF,18,rFFA,6.189253,rOFA,0.21939917191030558
NDARVX185WX2,18,rFFA,7.940908,lLO,0.22048072219366224
NDARVX185WX2,18,rFFA,7.940908,lFFA,0.12103546644855867
NDARVX185WX2,18,rFFA,7.940908,lOFA,0.11984266370239399
NDARVX185WX2,18,rFFA,7.940908,rLO,0.2214052104600947
NDARVX185WX2,18,rFFA,7.940908,rFFA,0.17702089851124805
NDARVX185WX2,18,rFFA,7.940908,rOFA,0.17528789530993358
NDARVZ086GL6,18,rFFA,6.769678,lLO,0.14894713663352924
NDARVZ086GL6,18,rFFA,6.769678,lFFA,0.08118470512931056
NDARVZ086GL6,18,rFFA,6.769678,lOFA,0.08140819916992657
NDARVZ086GL6,18,rFFA,6.769678,rLO,0.0966765030224429
NDARVZ086GL6,18,rFFA,6.769678,rFFA,0.06431331746113222
NDARVZ086GL6,18,rFFA,6.769678,rOFA,0.09740586259008138
NDARWB557CNH,18,rFFA,6.429614,lLO,0.1927877992953395
NDARWB557CNH,18,rFFA,6.429614,lFFA,0.12617893113935796
NDARWB557CNH,18,rFFA,6.429614,lOFA,0.13518419716605667
NDARWB557CNH,18,rFFA,6.429614,rLO,0.13887601409997866
NDARWB557CNH,18,rFFA,6.429614,rFFA,0.1400194547115523
NDARWB557CNH,18,rFFA,6.429614,rOFA,0.11705828054005107
NDARWV938NKD,18,rFFA,5.444558,lLO,0.22056586621012605
NDARWV938NKD,18,rFFA,5.444558,lFFA,0.20356524391467293
NDARWV938NKD,18,rFFA,5.444558,lOFA,0.1567106077141394
NDARWV938NKD,18,rFFA,5.444558,rLO,0.04011482803657687
NDARWV938NKD,18,rFFA,5.444558,rFFA,0.18605296737461574
NDARWV938NKD,18,rFFA,5.444558,rOFA,0.024934313361576654
NDARXE912NZP,18,rFFA,7.749828,lLO,0.22449158859153776
NDARXE912NZP,18,rFFA,7.749828,lFFA,0.20752067286639123
NDARXE912NZP,18,rFFA,7.749828,lOFA,0.18357329123333543
NDARXE912NZP,18,rFFA,7.749828,rLO,0.21540785166031226
NDARXE912NZP,18,rFFA,7.749828,rFFA,0.19615585086363754
NDARXE912NZP,18,rFFA,7.749828,rOFA,0.16226916939138633
NDARXR389XA1,18,rFFA,6.515058,lLO,0.14934069002863565
NDARXR389XA1,18,rFFA,6.515058,lFFA,0.11945795863852018
NDARXR389XA1,18,rFFA,6.515058,lOFA,0.11451369737593729
NDARXR389XA1,18,rFFA,6.515058,rLO,0.15839262287080919
NDARXR389XA1,18,rFFA,6.515058,rFFA,0.13985677944384065
NDARXR389XA1,18,rFFA,6.515058,rOFA,0.1455867401071232
NDARYA807PVN,18,rFFA,7.278918,lLO,0.23547869962141582
NDARYA807PVN,18,rFFA,7.278918,lFFA,0.1833776779981067
NDARYA807PVN,18,rFFA,7.278918,lOFA,0.1711558333628028
NDARYA807PVN,18,rFFA,7.278918,rLO,0.18937255674247427
