sub,age,roi,r2,architecture,train_type,layer,corr
s0607_1_2,1.058333333,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.13685543218546065
s1607_1_2,0.891666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.05980839691795404
s1607_1_2,0.891666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06691892708243491
s1607_1_2,0.891666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.010222811605052298
s1607_1_2,0.891666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1730290143065659
s1607_1_2,0.891666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.07246151198199885
s1607_1_2,0.891666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.024523640074638885
s2037_1_1,0.466666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.07978772614541707
s2037_1_1,0.466666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.038715257568847077
s2037_1_1,0.466666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.18611587045485412
s2037_1_1,0.466666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.003102977141290429
s2037_1_1,0.466666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.052727304800188106
s2037_1_1,0.466666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.0062702519583701655
s2047_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08522027001928155
s2047_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08423980314920018
s2047_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.1982888064861576
s2047_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.1868250489545214
s2047_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.16019567463863454
s2047_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.01789905786799329
s2057_1_2,0.641666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.030879566694214745
s2057_1_2,0.641666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.13059213399768516
s2057_1_2,0.641666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.21119820859403626
s2057_1_2,0.641666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.23526374923806204
s2057_1_2,0.641666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.05096747543063096
s2057_1_2,0.641666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.07193387996243218
s2067_1_1,0.35,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.04784205246038721
s2067_1_1,0.35,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06640187767049618
s2067_1_1,0.35,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07281619368095446
s2067_1_1,0.35,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.10833616532392963
s2067_1_1,0.35,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.02561109105671315
s2067_1_1,0.35,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.195780147048419
s2097_1_1,0.433333333,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.10992473900000332
s2097_1_1,0.433333333,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.027573388635452792
s2097_1_1,0.433333333,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.21475552239533663
s2097_1_1,0.433333333,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1219403021331279
s2097_1_1,0.433333333,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.03111247742624823
s2097_1_1,0.433333333,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.05979392096654916
s2687_1_3,0.825,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.16805428800466465
s2687_1_3,0.825,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06567953999497572
s2687_1_3,0.825,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.15866051331975548
s2687_1_3,0.825,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.047966379397416936
s2687_1_3,0.825,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.26616820904765925
s2687_1_3,0.825,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.1342101935162633
s3097_1_1,0.325,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.06445964436387705
s3097_1_1,0.325,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.03672858380447329
s3097_1_1,0.325,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.11003465673438662
s3097_1_1,0.325,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07551895674345377
s3097_1_1,0.325,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.06622366320067606
s3097_1_1,0.325,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.008089810224680638
s3607_1_2,0.866666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.08063738125190284
s3607_1_2,0.866666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.04270930296919572
s3607_1_2,0.866666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.00908253298299487
s3607_1_2,0.866666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.07736921193066632
s3607_1_2,0.866666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.010723663899344343
s3607_1_2,0.866666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.08380757305308821
s4047_1_1,0.458333333,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.12312143751186849
s4047_1_1,0.458333333,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.023144238103080278
s4047_1_1,0.458333333,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.11999563159998668
s4047_1_1,0.458333333,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.03758065968466103
s4047_1_1,0.458333333,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.0010093713460590237
s4047_1_1,0.458333333,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.11126392149342519
s4607_1_3,0.808333333,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.0901281915058801
s4607_1_3,0.808333333,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.07562654633009377
s4607_1_3,0.808333333,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.02073586227125595
s4607_1_3,0.808333333,rFFA,,cornet_z_sl,imagenet_vggface,aIT,4.958574873095006e-05
s4607_1_3,0.808333333,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0381685912260621
s4607_1_3,0.808333333,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08942122757125853
s5037_1_1,0.725,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.02224958810465639
s5037_1_1,0.725,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.07419544472485454
s5037_1_1,0.725,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.024159635825512886
s5037_1_1,0.725,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10473826319357984
s5037_1_1,0.725,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.07607172601322497
s5037_1_1,0.725,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.10471947516124036
s6057_1_1,0.3,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.03344572561054236
s6057_1_1,0.3,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.035479397195926965
s6057_1_1,0.3,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.058149179287068975
s6057_1_1,0.3,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.06466821841078152
s6057_1_1,0.3,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.007572387641400141
s6057_1_1,0.3,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.027275431242115324
s6607_1_2,0.616666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.030285135618118512
s6607_1_2,0.616666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0049781228920655965
s6607_1_2,0.616666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.030562388145929903
s6607_1_2,0.616666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.12647892284010132
s6607_1_2,0.616666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0166172699358398
s6607_1_2,0.616666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.03663158282003941
s6687_1_3,0.941666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.11148897354521642
s6687_1_3,0.941666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.12310690640234116
s6687_1_3,0.941666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.034046628861479585
s6687_1_3,0.941666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08044916685370343
s6687_1_3,0.941666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.10593040757958169
s6687_1_3,0.941666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.1537366938958491
s7017_1_1,0.433333333,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.18149474881451289
s7017_1_1,0.433333333,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06767386505912122
s7017_1_1,0.433333333,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.040687716432314794
s7017_1_1,0.433333333,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.01347256662889973
s7017_1_1,0.433333333,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.2793674453640449
s7017_1_1,0.433333333,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.1313085861510766
s7057_1_1,0.441666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.12315026785516667
s7057_1_1,0.441666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.2823567250932587
s7057_1_1,0.441666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.05357406591660319
s7057_1_1,0.441666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13318861086526923
s7057_1_1,0.441666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.21598561248341672
s7057_1_1,0.441666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.051247328718550644
s7067_1_3,0.766666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.018513145566689794
s7067_1_3,0.766666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.00024631840989659815
s7067_1_3,0.766666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.06741987619275767
s7067_1_3,0.766666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.09876769333660146
s7067_1_3,0.766666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.025024773650466042
s7067_1_3,0.766666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.04955732908983809
s8037_1_1,0.666666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.09287192931494156
s8037_1_1,0.666666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.19585190929696109
s8037_1_1,0.666666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.18598925463214702
s8037_1_1,0.666666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.2307547928458347
s8037_1_1,0.666666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.049377111016978885
s8037_1_1,0.666666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.10354946630680888
s8077_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.01925416042673287
s8077_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.15573573038968
s8077_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.10070406331788505
s8077_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.12674166915920476
s8077_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.12318900563931506
s8077_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.17741103575159758
s8687_1_3,0.916666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.08916351662286415
s8687_1_3,0.916666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0751188356566781
s8687_1_3,0.916666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.10672094396298815
s8687_1_3,0.916666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.09805789847417634
s8687_1_3,0.916666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.14086091506676227
s8687_1_3,0.916666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.025100111938722018
s9057_1_1,0.391666667,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.16516280378740392
s9057_1_1,0.391666667,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.015567261693361041
s9057_1_1,0.391666667,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1198028477269992
s9057_1_1,0.391666667,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06164051349190606
s9057_1_1,0.391666667,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.16596129574659577
s9057_1_1,0.391666667,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.11895540003795738
mov_01,20.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.10013083578808613
mov_01,20.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.007389071678539243
mov_01,20.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.04762501642542548
mov_01,20.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.02589485142667799
mov_01,20.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.005392475130713344
mov_01,20.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.037937174419431716
mov_02,20.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.04185435135486738
mov_02,20.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06198902144033818
mov_02,20.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.012627436972538828
mov_02,20.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0003148414820846983
mov_02,20.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.059339330234646555
mov_02,20.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.027162018608907462
mov_03,19.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.05137307602115329
mov_03,19.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06295624081679214
mov_03,19.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.04520048888349039
mov_03,19.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.0011329098927940762
mov_03,19.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.0876513729158629
mov_03,19.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.0036894284556454465
mov_04,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.02556876569078994
mov_04,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.09528257479718769
mov_04,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.06309451376352715
mov_04,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.0038516505945968837
mov_04,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08709446430782097
mov_04,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08779067134587987
mov_05,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.12064502721757689
mov_05,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0004954600501095238
mov_05,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.13647716938978877
mov_05,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.021237397549923983
mov_05,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.12533155359480896
mov_05,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.04164212781266213
mov_06,18.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.0023285425828900863
mov_06,18.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.019774143685057873
mov_06,18.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.11952296819244287
mov_06,18.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.003969283383778985
mov_06,18.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.0011569913226496809
mov_06,18.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.01870303435276631
mov_07,23.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08882744940008028
mov_07,23.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.10403336752233877
mov_07,23.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.04608207608401082
mov_07,23.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.034031738393465405
mov_07,23.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.04025284195154383
mov_07,23.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.005395670576411549
mov_08,21.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.054959933134590785
mov_08,21.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.06169632769546539
mov_08,21.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.09592098193615865
mov_08,21.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.04663588713585046
mov_08,21.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08347694272668807
mov_08,21.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.015181278209666714
mov_09,22.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.1503417174741715
mov_09,22.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.08988002743156365
mov_09,22.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.007838206663907285
mov_09,22.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08764714752893536
mov_09,22.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.03512410068328377
mov_09,22.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.04126877957381739
mov_10,23.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.07342949069142135
mov_10,23.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.09074949155011415
mov_10,23.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08773317899610787
mov_10,23.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.03078925891260978
mov_10,23.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.002982319178546633
mov_10,23.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.034037684128337645
mov_11,32.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.0955247707973088
mov_11,32.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.0894284877056506
mov_11,32.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.054180014524089944
mov_11,32.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.047875815738616864
mov_11,32.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.08180473405950199
mov_11,32.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.10337674828725171
mov_12,20.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.049587184679914006
mov_12,20.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.015709660272969887
mov_12,20.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.06981575939242352
mov_12,20.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.01565595324087188
mov_12,20.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.05017850113793248
mov_12,20.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.057895918491442495
mov_13,18.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.036414181103450516
mov_13,18.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06130201479375383
mov_13,18.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.034186413601997166
mov_13,18.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.00684498643615758
mov_13,18.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.04122563952905896
mov_13,18.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.020800182032524643
mov_14,20.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.10289967442785625
mov_14,20.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.013563520571608098
mov_14,20.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1896077284517801
mov_14,20.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.03973837498597844
mov_14,20.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.04652018908497356
mov_14,20.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.06836842035917698
mov_15,25.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.05606808496010959
mov_15,25.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,9.145911271338757e-05
mov_15,25.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.051972218604677975
mov_15,25.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08322261608202322
mov_15,25.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.01687967570845596
mov_15,25.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.13095892322933317
mov_16,19.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.052675017925082696
mov_16,19.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0803049419403584
mov_16,19.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05483896238250346
mov_16,19.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.005643644571794468
mov_16,19.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.10901708511591032
mov_16,19.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.08657846842810489
mov_17,22.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.0500164800608679
mov_17,22.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.03925062752462182
mov_17,22.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.038182513462283685
mov_17,22.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.0235465859026478
mov_17,22.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.045227086328220735
mov_17,22.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.04159364693012037
mov_18,24.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08531727809564307
mov_18,24.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.06950331935051413
mov_18,24.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.10649001494424519
mov_18,24.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.1457374488186699
mov_18,24.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.009020206482045538
mov_18,24.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.02237192551757033
mov_19,22.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.0931052927051083
mov_19,22.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08750762663477568
mov_19,22.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.1477806232555086
mov_19,22.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.004135411780496593
mov_19,22.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.010969305146993942
mov_19,22.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.07223851870096908
mov_20,24.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.08648886383762516
mov_20,24.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.15684229790803997
mov_20,24.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.08710738202654722
mov_20,24.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05946021547370034
mov_20,24.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08012117797710863
mov_20,24.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.12886560999884308
mov_22,22.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.09583169806856195
mov_22,22.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.08310878622623964
mov_22,22.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.16665510791744848
mov_22,22.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.12345697274184222
mov_22,22.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.05511465324272555
mov_22,22.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.054657415642283144
mov_24,26.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.11490700333352137
mov_24,26.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.0605993837209962
mov_24,26.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,0.07671880359432243
mov_24,26.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.008207456026245412
mov_24,26.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.033956190024973305
mov_24,26.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,-0.005471016143635591
mov_25,27.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,0.04541244290872777
mov_25,27.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,0.10206132824706568
mov_25,27.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.02641385852213228
mov_25,27.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,0.05767633318255345
mov_25,27.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,-0.062246898431470805
mov_25,27.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.012682182200467504
mov_26,32.0,lLO,,cornet_z_sl,imagenet_vggface,aIT,-0.03428063894644295
mov_26,32.0,rLO,,cornet_z_sl,imagenet_vggface,aIT,-0.009904133794420584
mov_26,32.0,lFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.09494274260325244
mov_26,32.0,rFFA,,cornet_z_sl,imagenet_vggface,aIT,-0.00020804649554892474
mov_26,32.0,lA1,,cornet_z_sl,imagenet_vggface,aIT,0.08505478107320219
mov_26,32.0,rA1,,cornet_z_sl,imagenet_vggface,aIT,0.07785665342857395
s0057_1_3,0.75,lLO,,cornet_z_sl,vggface_oneobject,aIT,0.19460823526160836
s0057_1_3,0.75,rLO,,cornet_z_sl,vggface_oneobject,aIT,0.046815681605130194
s0057_1_3,0.75,lFFA,,cornet_z_sl,vggface_oneobject,aIT,0.15566578944469855
s0057_1_3,0.75,rFFA,,cornet_z_sl,vggface_oneobject,aIT,0.2117143477792155
s0057_1_3,0.75,lA1,,cornet_z_sl,vggface_oneobject,aIT,0.07028206759688461
s0057_1_3,0.75,rA1,,cornet_z_sl,vggface_oneobject,aIT,0.025196754220602413
s0607_1_2,1.058333333,lLO,,cornet_z_sl,vggface_oneobject,aIT,-0.050379047153597
s0607_1_2,1.058333333,rLO,,cornet_z_sl,vggface_oneobject,aIT,-0.0486720056331724
s0607_1_2,1.058333333,lFFA,,cornet_z_sl,vggface_oneobject,aIT,0.08669159377302615
s0607_1_2,1.058333333,rFFA,,cornet_z_sl,vggface_oneobject,aIT,0.037870132369583365
s0607_1_2,1.058333333,lA1,,cornet_z_sl,vggface_oneobject,aIT,-0.08706914136621402
s0607_1_2,1.058333333,rA1,,cornet_z_sl,vggface_oneobject,aIT,-0.13228457185696352
s1607_1_2,0.891666667,lLO,,cornet_z_sl,vggface_oneobject,aIT,0.09893887268029442
