sub,age,roi,r2,architecture,train_type,layer,corr
sub-pixar029,4.309377139,lLO,,cornet_z_sl,vggface,aIT,0.020486308352543833
sub-pixar029,4.309377139,rLO,,cornet_z_sl,vggface,aIT,-0.01418064018125117
sub-pixar029,4.309377139,lFFA,,cornet_z_sl,vggface,aIT,-0.0831968712285231
sub-pixar029,4.309377139,rFFA,,cornet_z_sl,vggface,aIT,0.03637246343586631
sub-pixar029,4.309377139,lA1,,cornet_z_sl,vggface,aIT,-0.023665877034545958
sub-pixar029,4.309377139,rA1,,cornet_z_sl,vggface,aIT,-0.11772373732159917
sub-pixar030,4.156057495,lLO,,cornet_z_sl,vggface,aIT,0.00016057871210230917
sub-pixar030,4.156057495,rLO,,cornet_z_sl,vggface,aIT,-0.03460697025556199
sub-pixar030,4.156057495,lFFA,,cornet_z_sl,vggface,aIT,0.02281882281809712
sub-pixar030,4.156057495,rFFA,,cornet_z_sl,vggface,aIT,0.06232537677954982
sub-pixar030,4.156057495,lA1,,cornet_z_sl,vggface,aIT,-0.0052917611709110135
sub-pixar030,4.156057495,rA1,,cornet_z_sl,vggface,aIT,-0.058851036649233274
sub-pixar031,4.084873374,lLO,,cornet_z_sl,vggface,aIT,-0.17679865850620444
sub-pixar031,4.084873374,rLO,,cornet_z_sl,vggface,aIT,-0.16203827468224985
sub-pixar031,4.084873374,lFFA,,cornet_z_sl,vggface,aIT,-0.19658122814625678
sub-pixar031,4.084873374,rFFA,,cornet_z_sl,vggface,aIT,-0.12616360611595373
sub-pixar031,4.084873374,lA1,,cornet_z_sl,vggface,aIT,-0.10462853910715718
sub-pixar031,4.084873374,rA1,,cornet_z_sl,vggface,aIT,-0.13647312282930268
sub-pixar032,5.43,lLO,,cornet_z_sl,vggface,aIT,0.0033964550886306996
sub-pixar032,5.43,rLO,,cornet_z_sl,vggface,aIT,-0.021757213286761605
sub-pixar032,5.43,lFFA,,cornet_z_sl,vggface,aIT,0.10266970110922713
sub-pixar032,5.43,rFFA,,cornet_z_sl,vggface,aIT,-0.03280191351261928
sub-pixar032,5.43,lA1,,cornet_z_sl,vggface,aIT,-0.021539209943177096
sub-pixar032,5.43,rA1,,cornet_z_sl,vggface,aIT,-0.032455615202996314
sub-pixar033,5.81,lLO,,cornet_z_sl,vggface,aIT,-0.054418626679649695
sub-pixar033,5.81,rLO,,cornet_z_sl,vggface,aIT,0.03158086188680903
sub-pixar033,5.81,lFFA,,cornet_z_sl,vggface,aIT,0.15634911469849072
sub-pixar033,5.81,rFFA,,cornet_z_sl,vggface,aIT,0.1047519908549438
sub-pixar033,5.81,lA1,,cornet_z_sl,vggface,aIT,-0.048106459031394745
sub-pixar033,5.81,rA1,,cornet_z_sl,vggface,aIT,-0.034604240593778667
sub-pixar034,5.99,lLO,,cornet_z_sl,vggface,aIT,-0.0731161231383176
sub-pixar034,5.99,rLO,,cornet_z_sl,vggface,aIT,0.1060425769664538
sub-pixar034,5.99,lFFA,,cornet_z_sl,vggface,aIT,-0.17360313070208525
sub-pixar034,5.99,rFFA,,cornet_z_sl,vggface,aIT,0.09670520494637472
sub-pixar034,5.99,lA1,,cornet_z_sl,vggface,aIT,-0.11560730153662649
sub-pixar034,5.99,rA1,,cornet_z_sl,vggface,aIT,0.05295212013158304
sub-pixar035,5.99,lLO,,cornet_z_sl,vggface,aIT,0.06370366406169957
sub-pixar035,5.99,rLO,,cornet_z_sl,vggface,aIT,0.07334413104347894
sub-pixar035,5.99,lFFA,,cornet_z_sl,vggface,aIT,0.008979016083975853
sub-pixar035,5.99,rFFA,,cornet_z_sl,vggface,aIT,0.07270031089710237
sub-pixar035,5.99,lA1,,cornet_z_sl,vggface,aIT,-0.02520554717248187
sub-pixar035,5.99,rA1,,cornet_z_sl,vggface,aIT,0.09504714286008513
sub-pixar036,5.39,lLO,,cornet_z_sl,vggface,aIT,0.15619867668689488
sub-pixar036,5.39,rLO,,cornet_z_sl,vggface,aIT,0.16886191271905399
sub-pixar036,5.39,lFFA,,cornet_z_sl,vggface,aIT,0.14720235146599164
sub-pixar036,5.39,rFFA,,cornet_z_sl,vggface,aIT,0.03414336324800822
sub-pixar036,5.39,lA1,,cornet_z_sl,vggface,aIT,0.16623835698233227
sub-pixar036,5.39,rA1,,cornet_z_sl,vggface,aIT,0.15269701110249162
sub-pixar037,5.52,lLO,,cornet_z_sl,vggface,aIT,-0.014266723831090573
sub-pixar037,5.52,rLO,,cornet_z_sl,vggface,aIT,0.07741175809921086
sub-pixar037,5.52,lFFA,,cornet_z_sl,vggface,aIT,-0.0054006552981789345
sub-pixar037,5.52,rFFA,,cornet_z_sl,vggface,aIT,0.08662774359293408
sub-pixar037,5.52,lA1,,cornet_z_sl,vggface,aIT,-0.01928370209112918
sub-pixar037,5.52,rA1,,cornet_z_sl,vggface,aIT,0.026355943476652342
sub-pixar038,5.55,lLO,,cornet_z_sl,vggface,aIT,0.06404140759095622
sub-pixar038,5.55,rLO,,cornet_z_sl,vggface,aIT,0.133942012397694
sub-pixar038,5.55,lFFA,,cornet_z_sl,vggface,aIT,0.04141891733262024
sub-pixar038,5.55,rFFA,,cornet_z_sl,vggface,aIT,0.06281071264971842
sub-pixar038,5.55,lA1,,cornet_z_sl,vggface,aIT,-0.04149759463386255
sub-pixar038,5.55,rA1,,cornet_z_sl,vggface,aIT,0.03607879337877138
sub-pixar039,5.54,lLO,,cornet_z_sl,vggface,aIT,-0.03751549318601413
sub-pixar039,5.54,rLO,,cornet_z_sl,vggface,aIT,-0.12077957715507945
sub-pixar039,5.54,lFFA,,cornet_z_sl,vggface,aIT,-0.1149502889760149
sub-pixar039,5.54,rFFA,,cornet_z_sl,vggface,aIT,-0.009055840189156658
sub-pixar039,5.54,lA1,,cornet_z_sl,vggface,aIT,-0.025142907311414473
sub-pixar039,5.54,rA1,,cornet_z_sl,vggface,aIT,-0.03254020792581892
sub-pixar040,5.29,lLO,,cornet_z_sl,vggface,aIT,0.023910029715792386
sub-pixar040,5.29,rLO,,cornet_z_sl,vggface,aIT,0.04664998489203816
sub-pixar040,5.29,lFFA,,cornet_z_sl,vggface,aIT,-0.058700286478374206
sub-pixar040,5.29,rFFA,,cornet_z_sl,vggface,aIT,-0.02627074756587572
sub-pixar040,5.29,lA1,,cornet_z_sl,vggface,aIT,0.004893673859648168
sub-pixar040,5.29,rA1,,cornet_z_sl,vggface,aIT,-0.004547585958582567
sub-pixar041,5.49,lLO,,cornet_z_sl,vggface,aIT,0.03128568357470615
sub-pixar041,5.49,rLO,,cornet_z_sl,vggface,aIT,0.10997868704301447
sub-pixar041,5.49,lFFA,,cornet_z_sl,vggface,aIT,0.07042432305692527
sub-pixar041,5.49,rFFA,,cornet_z_sl,vggface,aIT,0.030010655499821008
sub-pixar041,5.49,lA1,,cornet_z_sl,vggface,aIT,-0.04352796557606643
sub-pixar041,5.49,rA1,,cornet_z_sl,vggface,aIT,0.023251800979475584
sub-pixar042,5.01,lLO,,cornet_z_sl,vggface,aIT,-0.01709440416264958
sub-pixar042,5.01,rLO,,cornet_z_sl,vggface,aIT,-0.07052091323221223
sub-pixar042,5.01,lFFA,,cornet_z_sl,vggface,aIT,0.06148951211410995
sub-pixar042,5.01,rFFA,,cornet_z_sl,vggface,aIT,0.0667332698590529
sub-pixar042,5.01,lA1,,cornet_z_sl,vggface,aIT,0.02664424426623801
sub-pixar042,5.01,rA1,,cornet_z_sl,vggface,aIT,-0.03203858731122883
sub-pixar043,5.79,lLO,,cornet_z_sl,vggface,aIT,-0.010489548526963642
sub-pixar043,5.79,rLO,,cornet_z_sl,vggface,aIT,0.030899027056981023
sub-pixar043,5.79,lFFA,,cornet_z_sl,vggface,aIT,0.13240220929237428
sub-pixar043,5.79,rFFA,,cornet_z_sl,vggface,aIT,0.10750101408171295
sub-pixar043,5.79,lA1,,cornet_z_sl,vggface,aIT,0.05933546511314589
sub-pixar043,5.79,rA1,,cornet_z_sl,vggface,aIT,0.05025202470802111
sub-pixar044,5.76,lLO,,cornet_z_sl,vggface,aIT,-0.05779663386834541
sub-pixar044,5.76,rLO,,cornet_z_sl,vggface,aIT,-0.033926729169140926
sub-pixar044,5.76,lFFA,,cornet_z_sl,vggface,aIT,-0.02244271663287815
sub-pixar044,5.76,rFFA,,cornet_z_sl,vggface,aIT,0.01925849856368212
sub-pixar044,5.76,lA1,,cornet_z_sl,vggface,aIT,0.09038588922969495
sub-pixar044,5.76,rA1,,cornet_z_sl,vggface,aIT,0.03070240160321046
sub-pixar045,5.18,lLO,,cornet_z_sl,vggface,aIT,0.05508644046201904
sub-pixar045,5.18,rLO,,cornet_z_sl,vggface,aIT,0.03595228428069122
sub-pixar045,5.18,lFFA,,cornet_z_sl,vggface,aIT,0.09840676812404903
sub-pixar045,5.18,rFFA,,cornet_z_sl,vggface,aIT,-0.002682316880608139
sub-pixar045,5.18,lA1,,cornet_z_sl,vggface,aIT,0.061519850004812415
sub-pixar045,5.18,rA1,,cornet_z_sl,vggface,aIT,-0.06532716422129142
sub-pixar046,5.97,lLO,,cornet_z_sl,vggface,aIT,0.01585325993668269
sub-pixar046,5.97,rLO,,cornet_z_sl,vggface,aIT,-0.0075519177731485365
sub-pixar046,5.97,lFFA,,cornet_z_sl,vggface,aIT,-0.07613689082801756
sub-pixar046,5.97,rFFA,,cornet_z_sl,vggface,aIT,-0.024961884685267707
sub-pixar046,5.97,lA1,,cornet_z_sl,vggface,aIT,0.019123767697788313
sub-pixar046,5.97,rA1,,cornet_z_sl,vggface,aIT,-0.023978888676844338
sub-pixar047,5.47,lLO,,cornet_z_sl,vggface,aIT,-0.06128030075745621
sub-pixar047,5.47,rLO,,cornet_z_sl,vggface,aIT,-0.03144205031106468
sub-pixar047,5.47,lFFA,,cornet_z_sl,vggface,aIT,-0.05846203142613961
sub-pixar047,5.47,rFFA,,cornet_z_sl,vggface,aIT,-0.03664248478703227
sub-pixar047,5.47,lA1,,cornet_z_sl,vggface,aIT,-0.12211559552374744
sub-pixar047,5.47,rA1,,cornet_z_sl,vggface,aIT,-0.01422281053013203
sub-pixar048,5.99,lLO,,cornet_z_sl,vggface,aIT,0.049692302762094305
sub-pixar048,5.99,rLO,,cornet_z_sl,vggface,aIT,0.10573572763488501
sub-pixar048,5.99,lFFA,,cornet_z_sl,vggface,aIT,-0.02785371163969385
sub-pixar048,5.99,rFFA,,cornet_z_sl,vggface,aIT,0.07043455716243037
sub-pixar048,5.99,lA1,,cornet_z_sl,vggface,aIT,0.027197878197141617
sub-pixar048,5.99,rA1,,cornet_z_sl,vggface,aIT,0.0945102010900902
sub-pixar049,5.23,lLO,,cornet_z_sl,vggface,aIT,0.04243321348590101
sub-pixar049,5.23,rLO,,cornet_z_sl,vggface,aIT,0.012154203883035428
sub-pixar049,5.23,lFFA,,cornet_z_sl,vggface,aIT,-0.02689976785153302
sub-pixar049,5.23,rFFA,,cornet_z_sl,vggface,aIT,0.01340560661553213
sub-pixar049,5.23,lA1,,cornet_z_sl,vggface,aIT,-0.0183123319235988
sub-pixar049,5.23,rA1,,cornet_z_sl,vggface,aIT,0.009877850899629932
sub-pixar050,5.31,lLO,,cornet_z_sl,vggface,aIT,0.06366672618105482
sub-pixar050,5.31,rLO,,cornet_z_sl,vggface,aIT,0.03337699610190138
sub-pixar050,5.31,lFFA,,cornet_z_sl,vggface,aIT,0.023296865750000277
sub-pixar050,5.31,rFFA,,cornet_z_sl,vggface,aIT,0.04105632785023945
sub-pixar050,5.31,lA1,,cornet_z_sl,vggface,aIT,0.10141336170348711
sub-pixar050,5.31,rA1,,cornet_z_sl,vggface,aIT,0.014057365980071096
sub-pixar051,5.38,lLO,,cornet_z_sl,vggface,aIT,0.06751459162984494
sub-pixar051,5.38,rLO,,cornet_z_sl,vggface,aIT,0.1040213613882209
sub-pixar051,5.38,lFFA,,cornet_z_sl,vggface,aIT,0.13782749249884946
sub-pixar051,5.38,rFFA,,cornet_z_sl,vggface,aIT,0.10756329676635595
sub-pixar051,5.38,lA1,,cornet_z_sl,vggface,aIT,0.05738937037681311
sub-pixar051,5.38,rA1,,cornet_z_sl,vggface,aIT,0.025364474740705776
sub-pixar052,5.46,lLO,,cornet_z_sl,vggface,aIT,0.08029194680859979
sub-pixar052,5.46,rLO,,cornet_z_sl,vggface,aIT,0.030550830880732446
sub-pixar052,5.46,lFFA,,cornet_z_sl,vggface,aIT,0.07490890178621125
sub-pixar052,5.46,rFFA,,cornet_z_sl,vggface,aIT,0.1467997386988502
sub-pixar052,5.46,lA1,,cornet_z_sl,vggface,aIT,0.006142183324218866
sub-pixar052,5.46,rA1,,cornet_z_sl,vggface,aIT,-0.010013971905650183
sub-pixar053,5.46,lLO,,cornet_z_sl,vggface,aIT,0.0608314170267778
sub-pixar053,5.46,rLO,,cornet_z_sl,vggface,aIT,0.0649842831271715
sub-pixar053,5.46,lFFA,,cornet_z_sl,vggface,aIT,0.029286774422762417
sub-pixar053,5.46,rFFA,,cornet_z_sl,vggface,aIT,-0.04124000488228966
sub-pixar053,5.46,lA1,,cornet_z_sl,vggface,aIT,0.03299308524451896
sub-pixar053,5.46,rA1,,cornet_z_sl,vggface,aIT,-0.04978226840674797
sub-pixar054,5.99,lLO,,cornet_z_sl,vggface,aIT,0.19756255724530708
sub-pixar054,5.99,rLO,,cornet_z_sl,vggface,aIT,0.1589059047030299
sub-pixar054,5.99,lFFA,,cornet_z_sl,vggface,aIT,0.18071786866169876
sub-pixar054,5.99,rFFA,,cornet_z_sl,vggface,aIT,0.13947633093610204
sub-pixar054,5.99,lA1,,cornet_z_sl,vggface,aIT,0.30298895107570595
sub-pixar054,5.99,rA1,,cornet_z_sl,vggface,aIT,0.14003729219064034
sub-pixar055,5.82,lLO,,cornet_z_sl,vggface,aIT,0.1433740889421032
sub-pixar055,5.82,rLO,,cornet_z_sl,vggface,aIT,0.1199765934894079
sub-pixar055,5.82,lFFA,,cornet_z_sl,vggface,aIT,0.23721910103506752
sub-pixar055,5.82,rFFA,,cornet_z_sl,vggface,aIT,0.11378485510589526
sub-pixar055,5.82,lA1,,cornet_z_sl,vggface,aIT,0.003355484903189071
sub-pixar055,5.82,rA1,,cornet_z_sl,vggface,aIT,0.1311057035271332
sub-pixar056,5.26,lLO,,cornet_z_sl,vggface,aIT,0.1292284173144436
sub-pixar056,5.26,rLO,,cornet_z_sl,vggface,aIT,0.12771153524316936
sub-pixar056,5.26,lFFA,,cornet_z_sl,vggface,aIT,0.18741198689239133
sub-pixar056,5.26,rFFA,,cornet_z_sl,vggface,aIT,0.0831956853126333
sub-pixar056,5.26,lA1,,cornet_z_sl,vggface,aIT,-0.01036386220982792
sub-pixar056,5.26,rA1,,cornet_z_sl,vggface,aIT,-0.011986963895040196
sub-pixar057,5.66,lLO,,cornet_z_sl,vggface,aIT,0.04821003283231619
sub-pixar057,5.66,rLO,,cornet_z_sl,vggface,aIT,0.12949422880102485
sub-pixar057,5.66,lFFA,,cornet_z_sl,vggface,aIT,0.14243818214693704
sub-pixar057,5.66,rFFA,,cornet_z_sl,vggface,aIT,0.07106928989640551
sub-pixar057,5.66,lA1,,cornet_z_sl,vggface,aIT,-0.05216216448990219
sub-pixar057,5.66,rA1,,cornet_z_sl,vggface,aIT,0.03452527146741059
sub-pixar058,5.13,lLO,,cornet_z_sl,vggface,aIT,0.05314948806221107
sub-pixar058,5.13,rLO,,cornet_z_sl,vggface,aIT,0.13871940911407887
sub-pixar058,5.13,lFFA,,cornet_z_sl,vggface,aIT,0.1973388711736869
sub-pixar058,5.13,rFFA,,cornet_z_sl,vggface,aIT,0.2565163841536463
sub-pixar058,5.13,lA1,,cornet_z_sl,vggface,aIT,0.09276244976350827
sub-pixar058,5.13,rA1,,cornet_z_sl,vggface,aIT,0.0929946772269333
sub-pixar059,5.51,lLO,,cornet_z_sl,vggface,aIT,0.051160948237135115
sub-pixar059,5.51,rLO,,cornet_z_sl,vggface,aIT,0.06319493320147239
sub-pixar059,5.51,lFFA,,cornet_z_sl,vggface,aIT,0.13325195942242934
sub-pixar059,5.51,rFFA,,cornet_z_sl,vggface,aIT,-0.0029631458992261783
sub-pixar059,5.51,lA1,,cornet_z_sl,vggface,aIT,0.03549841169931749
sub-pixar059,5.51,rA1,,cornet_z_sl,vggface,aIT,0.04655917897259128
sub-pixar060,5.12,lLO,,cornet_z_sl,vggface,aIT,0.043962128978915764
sub-pixar060,5.12,rLO,,cornet_z_sl,vggface,aIT,0.18493711380409936
sub-pixar060,5.12,lFFA,,cornet_z_sl,vggface,aIT,0.10929503283324359
sub-pixar060,5.12,rFFA,,cornet_z_sl,vggface,aIT,0.09631097595162139
sub-pixar060,5.12,lA1,,cornet_z_sl,vggface,aIT,-0.05710654144774113
sub-pixar060,5.12,rA1,,cornet_z_sl,vggface,aIT,0.061016176785881324
sub-pixar061,5.56,lLO,,cornet_z_sl,vggface,aIT,-0.030058367624445057
sub-pixar061,5.56,rLO,,cornet_z_sl,vggface,aIT,0.0409582323975867
sub-pixar061,5.56,lFFA,,cornet_z_sl,vggface,aIT,0.09998986670829897
sub-pixar061,5.56,rFFA,,cornet_z_sl,vggface,aIT,0.15911727209077223
sub-pixar061,5.56,lA1,,cornet_z_sl,vggface,aIT,-0.054583345091692305
sub-pixar061,5.56,rA1,,cornet_z_sl,vggface,aIT,0.058818710043996
sub-pixar062,5.46,lLO,,cornet_z_sl,vggface,aIT,0.14147170491871155
sub-pixar062,5.46,rLO,,cornet_z_sl,vggface,aIT,0.14486887387231587
sub-pixar062,5.46,lFFA,,cornet_z_sl,vggface,aIT,0.19975299431024604
sub-pixar062,5.46,rFFA,,cornet_z_sl,vggface,aIT,0.10122389639972872
sub-pixar062,5.46,lA1,,cornet_z_sl,vggface,aIT,0.14566232776815635
sub-pixar062,5.46,rA1,,cornet_z_sl,vggface,aIT,0.20316181613073453
sub-pixar063,5.33,lLO,,cornet_z_sl,vggface,aIT,0.07284493317180074
sub-pixar063,5.33,rLO,,cornet_z_sl,vggface,aIT,0.09547015032705342
sub-pixar063,5.33,lFFA,,cornet_z_sl,vggface,aIT,0.1362442470710032
sub-pixar063,5.33,rFFA,,cornet_z_sl,vggface,aIT,0.045027941907743854
sub-pixar063,5.33,lA1,,cornet_z_sl,vggface,aIT,0.049517405913195596
sub-pixar063,5.33,rA1,,cornet_z_sl,vggface,aIT,0.07469478175686958
sub-pixar064,5.44,lLO,,cornet_z_sl,vggface,aIT,0.05313160696819753
sub-pixar064,5.44,rLO,,cornet_z_sl,vggface,aIT,0.0577010507464718
sub-pixar064,5.44,lFFA,,cornet_z_sl,vggface,aIT,0.11916165161086875
sub-pixar064,5.44,rFFA,,cornet_z_sl,vggface,aIT,0.15981691732371903
sub-pixar064,5.44,lA1,,cornet_z_sl,vggface,aIT,0.03737214402260956
sub-pixar064,5.44,rA1,,cornet_z_sl,vggface,aIT,-0.013457772508463098
sub-pixar065,5.02,lLO,,cornet_z_sl,vggface,aIT,0.06622602310382283
sub-pixar065,5.02,rLO,,cornet_z_sl,vggface,aIT,-0.029787233388080543
sub-pixar065,5.02,lFFA,,cornet_z_sl,vggface,aIT,0.1710825641573337
sub-pixar065,5.02,rFFA,,cornet_z_sl,vggface,aIT,0.027974342306470012
sub-pixar065,5.02,lA1,,cornet_z_sl,vggface,aIT,0.026501845423268854
sub-pixar065,5.02,rA1,,cornet_z_sl,vggface,aIT,0.04996535932116242
sub-pixar066,7.0,lLO,,cornet_z_sl,vggface,aIT,0.1667635291161712
sub-pixar066,7.0,rLO,,cornet_z_sl,vggface,aIT,0.1414249822590829
sub-pixar066,7.0,lFFA,,cornet_z_sl,vggface,aIT,0.058010390756957714
sub-pixar066,7.0,rFFA,,cornet_z_sl,vggface,aIT,-0.0049197881381026435
sub-pixar066,7.0,lA1,,cornet_z_sl,vggface,aIT,0.17071561525997828
sub-pixar066,7.0,rA1,,cornet_z_sl,vggface,aIT,0.17234352387419594
sub-pixar067,7.92,lLO,,cornet_z_sl,vggface,aIT,0.019658979089314608
sub-pixar067,7.92,rLO,,cornet_z_sl,vggface,aIT,0.041730582674797026
sub-pixar067,7.92,lFFA,,cornet_z_sl,vggface,aIT,-0.009300464268428623
sub-pixar067,7.92,rFFA,,cornet_z_sl,vggface,aIT,0.046199236951651984
sub-pixar067,7.92,lA1,,cornet_z_sl,vggface,aIT,0.05590494646378424
sub-pixar067,7.92,rA1,,cornet_z_sl,vggface,aIT,-0.01629057664542798
sub-pixar068,7.92,lLO,,cornet_z_sl,vggface,aIT,-0.1738149349768575
sub-pixar068,7.92,rLO,,cornet_z_sl,vggface,aIT,-0.0038405638087164184
sub-pixar068,7.92,lFFA,,cornet_z_sl,vggface,aIT,-0.1952659583205849
sub-pixar068,7.92,rFFA,,cornet_z_sl,vggface,aIT,-0.039502822212057406
sub-pixar068,7.92,lA1,,cornet_z_sl,vggface,aIT,-0.21234933908495607
sub-pixar068,7.92,rA1,,cornet_z_sl,vggface,aIT,-0.04626727441552349
sub-pixar069,7.96,lLO,,cornet_z_sl,vggface,aIT,0.03821185264257152
sub-pixar069,7.96,rLO,,cornet_z_sl,vggface,aIT,0.08382888568667438
sub-pixar069,7.96,lFFA,,cornet_z_sl,vggface,aIT,0.0976282114368727
sub-pixar069,7.96,rFFA,,cornet_z_sl,vggface,aIT,-0.0008396917430451047
sub-pixar069,7.96,lA1,,cornet_z_sl,vggface,aIT,-0.024405372138531996
sub-pixar069,7.96,rA1,,cornet_z_sl,vggface,aIT,-0.0838022913888831
sub-pixar070,7.15,lLO,,cornet_z_sl,vggface,aIT,-0.026529213629017785
sub-pixar070,7.15,rLO,,cornet_z_sl,vggface,aIT,0.03126975645708839
sub-pixar070,7.15,lFFA,,cornet_z_sl,vggface,aIT,0.07554158453091578
sub-pixar070,7.15,rFFA,,cornet_z_sl,vggface,aIT,0.1299746077677908
sub-pixar070,7.15,lA1,,cornet_z_sl,vggface,aIT,0.005956556331457301
sub-pixar070,7.15,rA1,,cornet_z_sl,vggface,aIT,0.04588633355037708
sub-pixar071,7.13,lLO,,cornet_z_sl,vggface,aIT,0.07946755719709517
sub-pixar071,7.13,rLO,,cornet_z_sl,vggface,aIT,0.10128640509919884
sub-pixar071,7.13,lFFA,,cornet_z_sl,vggface,aIT,0.08261304726897876
sub-pixar071,7.13,rFFA,,cornet_z_sl,vggface,aIT,0.05396292429401364
sub-pixar071,7.13,lA1,,cornet_z_sl,vggface,aIT,0.04951799462371489
sub-pixar071,7.13,rA1,,cornet_z_sl,vggface,aIT,0.06066993139856058
sub-pixar072,7.91,lLO,,cornet_z_sl,vggface,aIT,-0.018308021035680532
sub-pixar072,7.91,rLO,,cornet_z_sl,vggface,aIT,-0.0013175432720920893
sub-pixar072,7.91,lFFA,,cornet_z_sl,vggface,aIT,0.03922079259083511
sub-pixar072,7.91,rFFA,,cornet_z_sl,vggface,aIT,0.028441853840122617
sub-pixar072,7.91,lA1,,cornet_z_sl,vggface,aIT,0.038202242520513505
sub-pixar072,7.91,rA1,,cornet_z_sl,vggface,aIT,-0.03634280748829055
sub-pixar073,7.95,lLO,,cornet_z_sl,vggface,aIT,0.049132492279867095
sub-pixar073,7.95,rLO,,cornet_z_sl,vggface,aIT,0.0977041399032888
sub-pixar073,7.95,lFFA,,cornet_z_sl,vggface,aIT,0.02770774195418184
sub-pixar073,7.95,rFFA,,cornet_z_sl,vggface,aIT,0.06959655854801816
sub-pixar073,7.95,lA1,,cornet_z_sl,vggface,aIT,0.021840070974494797
sub-pixar073,7.95,rA1,,cornet_z_sl,vggface,aIT,0.06661593112056544
sub-pixar074,7.95,lLO,,cornet_z_sl,vggface,aIT,0.02925262477016853
sub-pixar074,7.95,rLO,,cornet_z_sl,vggface,aIT,0.03218506682494778
sub-pixar074,7.95,lFFA,,cornet_z_sl,vggface,aIT,0.011732862997674856
sub-pixar074,7.95,rFFA,,cornet_z_sl,vggface,aIT,0.0035349666167429697
sub-pixar074,7.95,lA1,,cornet_z_sl,vggface,aIT,-0.029331040549241755
sub-pixar074,7.95,rA1,,cornet_z_sl,vggface,aIT,0.029667547235112883
sub-pixar075,7.83,lLO,,cornet_z_sl,vggface,aIT,0.10141002679762852
sub-pixar075,7.83,rLO,,cornet_z_sl,vggface,aIT,0.16252335856248368
sub-pixar075,7.83,lFFA,,cornet_z_sl,vggface,aIT,-0.1114462677275398
sub-pixar075,7.83,rFFA,,cornet_z_sl,vggface,aIT,0.017191572642763445
sub-pixar075,7.83,lA1,,cornet_z_sl,vggface,aIT,0.01995737987230637
sub-pixar075,7.83,rA1,,cornet_z_sl,vggface,aIT,0.21258983765481296
sub-pixar076,7.06,lLO,,cornet_z_sl,vggface,aIT,-0.009655069929262402
sub-pixar076,7.06,rLO,,cornet_z_sl,vggface,aIT,-0.007697355268841258
sub-pixar076,7.06,lFFA,,cornet_z_sl,vggface,aIT,-0.036631019819557104
sub-pixar076,7.06,rFFA,,cornet_z_sl,vggface,aIT,0.0692781597312724
sub-pixar076,7.06,lA1,,cornet_z_sl,vggface,aIT,-0.03956389786447284
sub-pixar076,7.06,rA1,,cornet_z_sl,vggface,aIT,-0.04741861912628748
sub-pixar077,9.45,lLO,,cornet_z_sl,vggface,aIT,0.001977393631486614
sub-pixar077,9.45,rLO,,cornet_z_sl,vggface,aIT,0.028434851307943952
sub-pixar077,9.45,lFFA,,cornet_z_sl,vggface,aIT,-0.03988675924955026
sub-pixar077,9.45,rFFA,,cornet_z_sl,vggface,aIT,0.034483020481383186
sub-pixar077,9.45,lA1,,cornet_z_sl,vggface,aIT,0.026613970433172825
sub-pixar077,9.45,rA1,,cornet_z_sl,vggface,aIT,0.03359843513231023
sub-pixar078,8.6,lLO,,cornet_z_sl,vggface,aIT,0.07802988670511482
sub-pixar078,8.6,rLO,,cornet_z_sl,vggface,aIT,0.11144352194055994
sub-pixar078,8.6,lFFA,,cornet_z_sl,vggface,aIT,0.0410983732506206
sub-pixar078,8.6,rFFA,,cornet_z_sl,vggface,aIT,0.011584846448891302
sub-pixar078,8.6,lA1,,cornet_z_sl,vggface,aIT,0.009901592237507155
sub-pixar078,8.6,rA1,,cornet_z_sl,vggface,aIT,0.03245922133569498
sub-pixar079,7.07,lLO,,cornet_z_sl,vggface,aIT,-0.05023912694245221
sub-pixar079,7.07,rLO,,cornet_z_sl,vggface,aIT,0.02147575126072978
sub-pixar079,7.07,lFFA,,cornet_z_sl,vggface,aIT,0.039091430704251987
sub-pixar079,7.07,rFFA,,cornet_z_sl,vggface,aIT,-0.002792328649875324
sub-pixar079,7.07,lA1,,cornet_z_sl,vggface,aIT,0.04333979829641375
sub-pixar079,7.07,rA1,,cornet_z_sl,vggface,aIT,0.019724432810759383
sub-pixar080,7.91,lLO,,cornet_z_sl,vggface,aIT,-0.07903452298539469
sub-pixar080,7.91,rLO,,cornet_z_sl,vggface,aIT,-0.04798806705778129
sub-pixar080,7.91,lFFA,,cornet_z_sl,vggface,aIT,0.2034289130016377
sub-pixar080,7.91,rFFA,,cornet_z_sl,vggface,aIT,0.057046406925739146
sub-pixar080,7.91,lA1,,cornet_z_sl,vggface,aIT,0.022758149282544972
sub-pixar080,7.91,rA1,,cornet_z_sl,vggface,aIT,-0.03668036007649811
sub-pixar081,7.91,lLO,,cornet_z_sl,vggface,aIT,0.009569994684029075
sub-pixar081,7.91,rLO,,cornet_z_sl,vggface,aIT,-0.0034868269699582545
sub-pixar081,7.91,lFFA,,cornet_z_sl,vggface,aIT,0.024742679569186007
sub-pixar081,7.91,rFFA,,cornet_z_sl,vggface,aIT,0.014247419225607245
sub-pixar081,7.91,lA1,,cornet_z_sl,vggface,aIT,-0.04113819116160804
sub-pixar081,7.91,rA1,,cornet_z_sl,vggface,aIT,-0.07679217988469678
sub-pixar082,9.76,lLO,,cornet_z_sl,vggface,aIT,0.02907192051189046
