age,roi,corr,se,noise_ceiling,architecture,train_type,layer
6,LOC,0.32987452694578717,0.008085655584158219,0.4022431500016002,cornet_z_sl,random,pIT
6,FFA,0.2323754779551742,0.01628392494271159,0.30910431920332176,cornet_z_sl,random,pIT
6,A1,0.5675917667711625,0.006668056949123763,0.674087527304967,cornet_z_sl,random,pIT
6,EVC,0.34877636947097784,0.017677223997385604,0.3188111397207501,cornet_z_sl,random,pIT
7,LOC,0.4796130451357394,0.012748918240155767,0.48963588463576624,cornet_z_sl,random,pIT
7,FFA,0.5007886880340432,0.007330317290693506,0.5403508742387892,cornet_z_sl,random,pIT
7,A1,0.5983829375300938,0.009608086226844831,0.688560749532084,cornet_z_sl,random,pIT
7,EVC,0.4359089881565349,0.0115651483860632,0.43166728460363313,cornet_z_sl,random,pIT
18,LOC,0.6113777474193349,0.00726647113622387,0.731959585139965,cornet_z_sl,random,pIT
18,FFA,0.616241840497141,0.009183412328099346,0.7186727482565374,cornet_z_sl,random,pIT
18,A1,0.6822642115076151,0.003506339682017912,0.8242530455410563,cornet_z_sl,random,pIT
18,EVC,0.5454211021652947,0.008468709143515517,0.6077772089294323,cornet_z_sl,random,pIT
5,LOC,0.29838373453769046,0.017552641343541866,0.3586352121759676,cornet_z_sl,random,aIT
5,FFA,0.24375264841548155,0.017873531189843892,0.23628495537781896,cornet_z_sl,random,aIT
5,A1,0.4542324278630109,0.008359839921185578,0.56278848960019,cornet_z_sl,random,aIT
5,EVC,0.11586907310431886,0.022859656970752627,0.12392701717497126,cornet_z_sl,random,aIT
6,LOC,0.27280490417630293,0.015227121826953285,0.36275936414032345,cornet_z_sl,random,aIT
6,FFA,0.2044117675431031,0.01872362994635615,0.3039943121912275,cornet_z_sl,random,aIT
6,A1,0.534925330228097,0.007320192634018075,0.6612804906030431,cornet_z_sl,random,aIT
6,EVC,0.380857934382658,0.01650599820179798,0.35018370562100926,cornet_z_sl,random,aIT
7,LOC,0.46697499533900616,0.008407279594301506,0.48537444049601247,cornet_z_sl,random,aIT
7,FFA,0.4730306733716185,0.007979782617549325,0.541909201668529,cornet_z_sl,random,aIT
7,A1,0.56149348602218,0.012395873967123227,0.6751838450694733,cornet_z_sl,random,aIT
7,EVC,0.4155419291449916,0.011935952974199882,0.3940994661247283,cornet_z_sl,random,aIT
18,LOC,0.6178833023734734,0.006427750853642929,0.7364656914470532,cornet_z_sl,random,aIT
18,FFA,0.5861925982204476,0.005875685869994333,0.7195204715763167,cornet_z_sl,random,aIT
18,A1,0.6401921935948537,0.006336000246506171,0.8234287585489062,cornet_z_sl,random,aIT
18,EVC,0.5611866602683921,0.006804964167550296,0.5991096588906764,cornet_z_sl,random,aIT
5,LOC,0.2978683117292355,0.018034436833644682,0.3685366465255898,cornet_z_sl,random,decoder
5,FFA,0.3163886094491808,0.012408966141799314,0.26312679830968544,cornet_z_sl,random,decoder
5,A1,0.4050295301029789,0.011484730928130647,0.5500680068399404,cornet_z_sl,random,decoder
5,EVC,0.2008050695553986,0.01675310132119793,0.13965642722697671,cornet_z_sl,random,decoder
6,LOC,0.31344618775677724,0.013883031813471444,0.3994363411737885,cornet_z_sl,random,decoder
6,FFA,0.21138593298121872,0.02002425769079375,0.30428853711134424,cornet_z_sl,random,decoder
6,A1,0.5206840592885469,0.007972821230856493,0.6577977013678104,cornet_z_sl,random,decoder
6,EVC,0.33126060559128584,0.015089610580014245,0.3348490090158414,cornet_z_sl,random,decoder
7,LOC,0.43321207909669035,0.009834673601125027,0.46853529339296773,cornet_z_sl,random,decoder
7,FFA,0.46832612882229396,0.010409923471244401,0.5358308568229343,cornet_z_sl,random,decoder
7,A1,0.5476462453349638,0.006771335038279906,0.7037723143941605,cornet_z_sl,random,decoder
7,EVC,0.41197536300853493,0.010689605235639915,0.41800644160021144,cornet_z_sl,random,decoder
18,LOC,0.612091212839649,0.005659937247872206,0.7259440379326725,cornet_z_sl,random,decoder
18,FFA,0.5352248362727162,0.005906286163536819,0.7222395509673026,cornet_z_sl,random,decoder
18,A1,0.5756561527521254,0.008132734866243024,0.8282795237245013,cornet_z_sl,random,decoder
18,EVC,0.4899598786171226,0.007680668776646454,0.6152639940070255,cornet_z_sl,random,decoder
